"Borough","Year","Name","Measure.Info","avg_value","male","female","felony","misdemeanor","violation","<18","18-24","25-44","45-64","65+","drug_use","larceny","DUI","assault","total_crime","crime_per_value","above_NAAQS_standard","start_season"
"Staten Island",2014,"Nitrogen Dioxide (NO2)","ppb",9.26,10547,2730,3899,9322,15,1185,3606,6235,2124,127,3244,1881,531,2123,13277,1433.80129589633,FALSE,"Summer"
"Staten Island",2014,"Ozone (O3)","ppb",31.41,10547,2730,3899,9322,15,1185,3606,6235,2124,127,3244,1881,531,2123,13277,422.699777141038,FALSE,"Summer"
"Staten Island",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.68,8850,2268,3563,7509,13,905,2741,5479,1876,117,2204,1509,546,1942,11118,1280.87557603687,FALSE,"Summer"
"Staten Island",2015,"Nitrogen Dioxide (NO2)","ppb",8.85,8850,2268,3563,7509,13,905,2741,5479,1876,117,2204,1509,546,1942,11118,1256.27118644068,FALSE,"Summer"
"Staten Island",2015,"Ozone (O3)","ppb",32.59,8850,2268,3563,7509,13,905,2741,5479,1876,117,2204,1509,546,1942,11118,341.14759128567,FALSE,"Summer"
"Staten Island",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.8,9834,2510,3967,8296,11,913,3064,6119,2121,127,2503,1575,641,1901,12344,1582.5641025641,FALSE,"Summer"
"Staten Island",2016,"Nitrogen Dioxide (NO2)","ppb",9.17,9834,2510,3967,8296,11,913,3064,6119,2121,127,2503,1575,641,1901,12344,1346.12868047983,FALSE,"Summer"
"Staten Island",2016,"Ozone (O3)","ppb",35.11,9834,2510,3967,8296,11,913,3064,6119,2121,127,2503,1575,641,1901,12344,351.580746226146,FALSE,"Summer"
"Staten Island",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.13,8944,2434,3733,7565,14,779,2719,5681,2081,118,2133,1582,631,1897,11378,1399.50799507995,FALSE,"Summer"
"Staten Island",2017,"Nitrogen Dioxide (NO2)","ppb",9.45,8944,2434,3733,7565,14,779,2719,5681,2081,118,2133,1582,631,1897,11378,1204.02116402116,FALSE,"Summer"
"Staten Island",2017,"Ozone (O3)","ppb",28.46,8944,2434,3733,7565,14,779,2719,5681,2081,118,2133,1582,631,1897,11378,399.789177793394,FALSE,"Summer"
"Staten Island",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.53,8168,2256,3525,6800,13,621,2072,5450,2152,129,1709,1490,611,1918,10424,1384.32934926959,FALSE,"Summer"
"Staten Island",2018,"Nitrogen Dioxide (NO2)","ppb",8.23,8168,2256,3525,6800,13,621,2072,5450,2152,129,1709,1490,611,1918,10424,1266.58566221142,FALSE,"Summer"
"Staten Island",2018,"Ozone (O3)","ppb",29.81,8168,2256,3525,6800,13,621,2072,5450,2152,129,1709,1490,611,1918,10424,349.681314994968,FALSE,"Summer"
"Staten Island",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.38,7093,1939,3549,5416,23,478,1799,4848,1782,125,942,1268,564,1761,9032,1223.84823848238,FALSE,"Summer"
"Staten Island",2019,"Nitrogen Dioxide (NO2)","ppb",9.84,7093,1939,3549,5416,23,478,1799,4848,1782,125,942,1268,564,1761,9032,917.886178861789,FALSE,"Summer"
"Staten Island",2019,"Ozone (O3)","ppb",29.29,7093,1939,3549,5416,23,478,1799,4848,1782,125,942,1268,564,1761,9032,308.364629566405,FALSE,"Summer"
"Staten Island",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",6.58,5017,1178,2873,3292,3,234,1251,3381,1256,73,506,832,228,1385,6195,941.489361702128,FALSE,"Summer"
"Staten Island",2020,"Nitrogen Dioxide (NO2)","ppb",7.83,5017,1178,2873,3292,3,234,1251,3381,1256,73,506,832,228,1385,6195,791.187739463601,FALSE,"Summer"
"Staten Island",2020,"Ozone (O3)","ppb",28.61,5017,1178,2873,3292,3,234,1251,3381,1256,73,506,832,228,1385,6195,216.532680880811,FALSE,"Summer"
"Bronx",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",14.08,83068,16787,23900,73690,1878,11756,28075,42755,16691,578,32612,2894,1159,11883,99855,7091.97443181818,TRUE,"Winter"
"Bronx",2009,"Nitrogen Dioxide (NO2)","ppb",29.29,83068,16787,23900,73690,1878,11756,28075,42755,16691,578,32612,2894,1159,11883,99855,3409.18402185046,FALSE,"Winter"
"Bronx",2009,"Sulfur Dioxide (SO2)","ppb",6.62,83068,16787,23900,73690,1878,11756,28075,42755,16691,578,32612,2894,1159,11883,99855,15083.836858006,FALSE,"Winter"
"Bronx",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.95,83180,17355,22845,75393,2014,12449,29044,41934,16525,583,30938,3102,1144,12787,100535,9181.27853881279,TRUE,"Winter"
"Bronx",2010,"Nitrogen Dioxide (NO2)","ppb",24.39,83180,17355,22845,75393,2014,12449,29044,41934,16525,583,30938,3102,1144,12787,100535,4121.9762197622,FALSE,"Winter"
"Bronx",2010,"Sulfur Dioxide (SO2)","ppb",4.28,83180,17355,22845,75393,2014,12449,29044,41934,16525,583,30938,3102,1144,12787,100535,23489.4859813084,FALSE,"Winter"
"Bronx",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",13.85,79875,17002,21684,72641,2168,11453,27911,40416,16501,596,29361,3682,954,12679,96877,6994.72924187726,TRUE,"Winter"
"Bronx",2011,"Nitrogen Dioxide (NO2)","ppb",28.19,79875,17002,21684,72641,2168,11453,27911,40416,16501,596,29361,3682,954,12679,96877,3436.57325292657,FALSE,"Winter"
"Bronx",2011,"Sulfur Dioxide (SO2)","ppb",5.44,79875,17002,21684,72641,2168,11453,27911,40416,16501,596,29361,3682,954,12679,96877,17808.2720588235,FALSE,"Winter"
"Bronx",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.93,73923,16040,20403,66823,2341,8986,26319,38201,15904,553,25720,3825,941,13288,89963,9059.71802618328,FALSE,"Winter"
"Bronx",2012,"Nitrogen Dioxide (NO2)","ppb",23.48,73923,16040,20403,66823,2341,8986,26319,38201,15904,553,25720,3825,941,13288,89963,3831.47359454855,FALSE,"Winter"
"Bronx",2012,"Sulfur Dioxide (SO2)","ppb",3.43,73923,16040,20403,66823,2341,8986,26319,38201,15904,553,25720,3825,941,13288,89963,26228.2798833819,FALSE,"Winter"
"Bronx",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.16,70518,15341,20346,63363,1810,7426,24067,38342,15455,569,21222,4363,1292,14096,85859,7693.45878136201,TRUE,"Winter"
"Bronx",2013,"Nitrogen Dioxide (NO2)","ppb",24.03,70518,15341,20346,63363,1810,7426,24067,38342,15455,569,21222,4363,1292,14096,85859,3572.99209321681,FALSE,"Winter"
"Bronx",2013,"Sulfur Dioxide (SO2)","ppb",2.16,70518,15341,20346,63363,1810,7426,24067,38342,15455,569,21222,4363,1292,14096,85859,39749.537037037,FALSE,"Winter"
"Bronx",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.5,70702,14977,20787,61903,2758,6784,23636,38788,15883,588,20084,6485,1301,14474,85679,6854.32,TRUE,"Winter"
"Bronx",2014,"Nitrogen Dioxide (NO2)","ppb",25.87,70702,14977,20787,61903,2758,6784,23636,38788,15883,588,20084,6485,1301,14474,85679,3311.90568225744,FALSE,"Winter"
"Bronx",2014,"Sulfur Dioxide (SO2)","ppb",2.08,70702,14977,20787,61903,2758,6784,23636,38788,15883,588,20084,6485,1301,14474,85679,41191.8269230769,FALSE,"Winter"
"Bronx",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.21,62474,12986,19526,52880,2683,6204,21140,34320,13344,452,15588,6413,912,13514,75460,7390.79333986288,TRUE,"Winter"
"Bronx",2015,"Nitrogen Dioxide (NO2)","ppb",23.92,62474,12986,19526,52880,2683,6204,21140,34320,13344,452,15588,6413,912,13514,75460,3154.68227424749,FALSE,"Winter"
"Bronx",2015,"Sulfur Dioxide (SO2)","ppb",1.11,62474,12986,19526,52880,2683,6204,21140,34320,13344,452,15588,6413,912,13514,75460,67981.981981982,FALSE,"Winter"
"Bronx",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.4,57654,11558,20452,47859,578,5241,19025,32663,11828,455,13751,5654,1058,13485,69212,8239.52380952381,FALSE,"Winter"
"Bronx",2016,"Nitrogen Dioxide (NO2)","ppb",22.28,57654,11558,20452,47859,578,5241,19025,32663,11828,455,13751,5654,1058,13485,69212,3106.4631956912,FALSE,"Winter"
"Bronx",2016,"Sulfur Dioxide (SO2)","ppb",0.33,57654,11558,20452,47859,578,5241,19025,32663,11828,455,13751,5654,1058,13485,69212,209733.333333333,FALSE,"Winter"
"Bronx",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.3,51615,11206,19113,43255,107,4006,16451,31138,10788,438,12067,5767,974,13343,62821,7568.79518072289,FALSE,"Winter"
"Bronx",2017,"Nitrogen Dioxide (NO2)","ppb",26.37,51615,11206,19113,43255,107,4006,16451,31138,10788,438,12067,5767,974,13343,62821,2382.29048160789,FALSE,"Winter"
"Bronx",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.28,44879,10567,17269,37562,188,2862,12656,28992,10456,480,8788,5480,945,14101,55446,6696.3768115942,FALSE,"Winter"
"Bronx",2018,"Nitrogen Dioxide (NO2)","ppb",23.57,44879,10567,17269,37562,188,2862,12656,28992,10456,480,8788,5480,945,14101,55446,2352.39711497667,FALSE,"Winter"
"Bronx",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.46,39587,9228,17579,30709,223,2227,10476,26271,9329,512,6458,5061,758,13200,48815,6543.56568364611,FALSE,"Winter"
"Bronx",2019,"Nitrogen Dioxide (NO2)","ppb",20.89,39587,9228,17579,30709,223,2227,10476,26271,9329,512,6458,5061,758,13200,48815,2336.76400191479,FALSE,"Winter"
"Bronx",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.02,27102,5622,13773,18538,48,1498,7078,18102,5687,359,3277,3006,377,10685,32724,4661.53846153846,FALSE,"Winter"
"Bronx",2020,"Nitrogen Dioxide (NO2)","ppb",23.04,27102,5622,13773,18538,48,1498,7078,18102,5687,359,3277,3006,377,10685,32724,1420.3125,FALSE,"Winter"
"Brooklyn",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.88,97970,18903,29736,77544,9037,12192,32007,51838,20166,670,34427,3596,1940,15211,116873,9073.99068322981,TRUE,"Winter"
"Brooklyn",2009,"Nitrogen Dioxide (NO2)","ppb",29.43,97970,18903,29736,77544,9037,12192,32007,51838,20166,670,34427,3596,1940,15211,116873,3971.21984369691,FALSE,"Winter"
"Brooklyn",2009,"Sulfur Dioxide (SO2)","ppb",3.92,97970,18903,29736,77544,9037,12192,32007,51838,20166,670,34427,3596,1940,15211,116873,29814.5408163265,FALSE,"Winter"
"Brooklyn",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.97,99058,18842,28792,78698,9808,12281,33358,51249,20278,734,33625,3471,1733,15361,117900,11825.4764292879,FALSE,"Winter"
"Brooklyn",2010,"Nitrogen Dioxide (NO2)","ppb",27.17,99058,18842,28792,78698,9808,12281,33358,51249,20278,734,33625,3471,1733,15361,117900,4339.34486566066,FALSE,"Winter"
"Brooklyn",2010,"Sulfur Dioxide (SO2)","ppb",2.66,99058,18842,28792,78698,9808,12281,33358,51249,20278,734,33625,3471,1733,15361,117900,44323.3082706767,FALSE,"Winter"
"Brooklyn",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.62,98622,19142,29214,77778,10296,11939,33107,50191,21718,809,33624,3747,1448,15241,117764,9331.53724247227,TRUE,"Winter"
"Brooklyn",2011,"Nitrogen Dioxide (NO2)","ppb",29.66,98622,19142,29214,77778,10296,11939,33107,50191,21718,809,33624,3747,1448,15241,117764,3970.46527309508,FALSE,"Winter"
"Brooklyn",2011,"Sulfur Dioxide (SO2)","ppb",3.26,98622,19142,29214,77778,10296,11939,33107,50191,21718,809,33624,3747,1448,15241,117764,36123.9263803681,FALSE,"Winter"
"Brooklyn",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.17,94356,18965,29099,73420,10275,10989,31784,48672,21087,789,27317,3653,1699,16144,113321,12357.7971646674,FALSE,"Winter"
"Brooklyn",2012,"Nitrogen Dioxide (NO2)","ppb",23.5,94356,18965,29099,73420,10275,10989,31784,48672,21087,789,27317,3653,1699,16144,113321,4822.17021276596,FALSE,"Winter"
"Brooklyn",2012,"Sulfur Dioxide (SO2)","ppb",1.55,94356,18965,29099,73420,10275,10989,31784,48672,21087,789,27317,3653,1699,16144,113321,73110.3225806452,FALSE,"Winter"
"Brooklyn",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.33,91454,18114,29516,68504,10788,8884,29165,49678,20891,950,21903,4818,2045,16261,109568,10606.7763794773,TRUE,"Winter"
"Brooklyn",2013,"Nitrogen Dioxide (NO2)","ppb",25.3,91454,18114,29516,68504,10788,8884,29165,49678,20891,950,21903,4818,2045,16261,109568,4330.75098814229,FALSE,"Winter"
"Brooklyn",2013,"Sulfur Dioxide (SO2)","ppb",0.9,91454,18114,29516,68504,10788,8884,29165,49678,20891,950,21903,4818,2045,16261,109568,121742.222222222,FALSE,"Winter"
"Brooklyn",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.86,88859,17818,28973,66201,10422,7605,27490,49571,21064,947,19754,8262,2116,16057,106677,8994.68802698145,TRUE,"Winter"
"Brooklyn",2014,"Nitrogen Dioxide (NO2)","ppb",27.78,88859,17818,28973,66201,10422,7605,27490,49571,21064,947,19754,8262,2116,16057,106677,3840.06479481641,FALSE,"Winter"
"Brooklyn",2014,"Sulfur Dioxide (SO2)","ppb",1.08,88859,17818,28973,66201,10422,7605,27490,49571,21064,947,19754,8262,2116,16057,106677,98775,FALSE,"Winter"
"Brooklyn",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.03,77786,15405,27775,56117,8348,6937,23353,43988,18133,780,14610,7895,1533,14728,93191,10320.1550387597,FALSE,"Winter"
"Brooklyn",2015,"Nitrogen Dioxide (NO2)","ppb",25.26,77786,15405,27775,56117,8348,6937,23353,43988,18133,780,14610,7895,1533,14728,93191,3689.27157561362,FALSE,"Winter"
"Brooklyn",2015,"Sulfur Dioxide (SO2)","ppb",0.47,77786,15405,27775,56117,8348,6937,23353,43988,18133,780,14610,7895,1533,14728,93191,198278.723404255,FALSE,"Winter"
"Brooklyn",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.42,72600,15007,28784,52402,5381,5419,21802,42734,16785,867,13274,8063,1511,14525,87607,10404.6318289786,FALSE,"Winter"
"Brooklyn",2016,"Nitrogen Dioxide (NO2)","ppb",23.38,72600,15007,28784,52402,5381,5419,21802,42734,16785,867,13274,8063,1511,14525,87607,3747.09153122327,FALSE,"Winter"
"Brooklyn",2016,"Sulfur Dioxide (SO2)","ppb",0.19,72600,15007,28784,52402,5381,5419,21802,42734,16785,867,13274,8063,1511,14525,87607,461089.473684211,FALSE,"Winter"
"Brooklyn",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.94,66507,13575,27653,48448,3209,4819,18571,40379,15550,763,14029,7808,1440,13746,80082,10085.8942065491,FALSE,"Winter"
"Brooklyn",2017,"Nitrogen Dioxide (NO2)","ppb",24.74,66507,13575,27653,48448,3209,4819,18571,40379,15550,763,14029,7808,1440,13746,80082,3236.94421988682,FALSE,"Winter"
"Brooklyn",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.53,56510,11895,27126,39029,1682,3436,14760,35770,13641,798,9678,7525,1264,13487,68405,8019.34349355217,FALSE,"Winter"
"Brooklyn",2018,"Nitrogen Dioxide (NO2)","ppb",24.01,56510,11895,27126,39029,1682,3436,14760,35770,13641,798,9678,7525,1264,13487,68405,2849.02124114952,FALSE,"Winter"
"Brooklyn",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.29,48148,10140,26110,30620,1152,2989,12212,31042,11314,731,5402,7480,1123,12553,58288,7995.61042524005,FALSE,"Winter"
"Brooklyn",2019,"Nitrogen Dioxide (NO2)","ppb",21.79,48148,10140,26110,30620,1152,2989,12212,31042,11314,731,5402,7480,1123,12553,58288,2674.98852684718,FALSE,"Winter"
"Brooklyn",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.62,32168,6090,20057,17672,264,1688,7969,21061,7097,443,2773,4784,605,9784,38258,5020.73490813648,FALSE,"Winter"
"Brooklyn",2020,"Nitrogen Dioxide (NO2)","ppb",25.56,32168,6090,20057,17672,264,1688,7969,21061,7097,443,2773,4784,605,9784,38258,1496.79186228482,FALSE,"Winter"
"Manhattan",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",15.34,95125,19402,25333,76573,11770,8430,28460,51765,24743,1129,23309,6137,1856,8992,114527,7465.90612777054,TRUE,"Winter"
"Manhattan",2009,"Nitrogen Dioxide (NO2)","ppb",38.35,95125,19402,25333,76573,11770,8430,28460,51765,24743,1129,23309,6137,1856,8992,114527,2986.36245110821,FALSE,"Winter"
"Manhattan",2009,"Sulfur Dioxide (SO2)","ppb",9.17,95125,19402,25333,76573,11770,8430,28460,51765,24743,1129,23309,6137,1856,8992,114527,12489.3129770992,FALSE,"Winter"
"Manhattan",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.98,94491,18694,23269,77851,11356,8219,28775,49888,25188,1115,22922,5839,1838,9218,113185,9447.82971619366,TRUE,"Winter"
"Manhattan",2010,"Nitrogen Dioxide (NO2)","ppb",32.17,94491,18694,23269,77851,11356,8219,28775,49888,25188,1115,22922,5839,1838,9218,113185,3518.3400683867,FALSE,"Winter"
"Manhattan",2010,"Sulfur Dioxide (SO2)","ppb",6.19,94491,18694,23269,77851,11356,8219,28775,49888,25188,1115,22922,5839,1838,9218,113185,18285.1373182552,FALSE,"Winter"
"Manhattan",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",14.76,91535,19455,21334,77396,11528,7768,28887,48112,25050,1173,23037,5918,1598,9159,110990,7519.64769647696,TRUE,"Winter"
"Manhattan",2011,"Nitrogen Dioxide (NO2)","ppb",35.38,91535,19455,21334,77396,11528,7768,28887,48112,25050,1173,23037,5918,1598,9159,110990,3137.08309779536,FALSE,"Winter"
"Manhattan",2011,"Sulfur Dioxide (SO2)","ppb",7.79,91535,19455,21334,77396,11528,7768,28887,48112,25050,1173,23037,5918,1598,9159,110990,14247.7535301669,FALSE,"Winter"
"Manhattan",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.32,90224,18730,20871,76774,10656,6789,28663,47267,25007,1228,21303,5251,1725,9283,108954,9624.91166077738,TRUE,"Winter"
"Manhattan",2012,"Nitrogen Dioxide (NO2)","ppb",30.21,90224,18730,20871,76774,10656,6789,28663,47267,25007,1228,21303,5251,1725,9283,108954,3606.55412115194,FALSE,"Winter"
"Manhattan",2012,"Sulfur Dioxide (SO2)","ppb",4.81,90224,18730,20871,76774,10656,6789,28663,47267,25007,1228,21303,5251,1725,9283,108954,22651.5592515593,FALSE,"Winter"
"Manhattan",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.83,91525,18217,21593,75640,11839,5619,26958,49755,26017,1393,19031,7389,2047,9323,109742,8553.546375682,TRUE,"Winter"
"Manhattan",2013,"Nitrogen Dioxide (NO2)","ppb",31.61,91525,18217,21593,75640,11839,5619,26958,49755,26017,1393,19031,7389,2047,9323,109742,3471.74944637773,FALSE,"Winter"
"Manhattan",2013,"Sulfur Dioxide (SO2)","ppb",3.08,91525,18217,21593,75640,11839,5619,26958,49755,26017,1393,19031,7389,2047,9323,109742,35630.5194805195,FALSE,"Winter"
"Manhattan",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",14.13,88577,17611,21165,72622,11774,5306,25667,48470,25420,1325,17678,14157,1991,9257,106188,7515.07430997877,TRUE,"Winter"
"Manhattan",2014,"Nitrogen Dioxide (NO2)","ppb",32.41,88577,17611,21165,72622,11774,5306,25667,48470,25420,1325,17678,14157,1991,9257,106188,3276.39617402036,FALSE,"Winter"
"Manhattan",2014,"Sulfur Dioxide (SO2)","ppb",2.9,88577,17611,21165,72622,11774,5306,25667,48470,25420,1325,17678,14157,1991,9257,106188,36616.5517241379,FALSE,"Winter"
"Manhattan",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.93,78424,15537,21050,62552,9674,4872,22884,44009,21143,1053,14709,13893,1506,9014,93961,8596.61482159195,TRUE,"Winter"
"Manhattan",2015,"Nitrogen Dioxide (NO2)","ppb",28.69,78424,15537,21050,62552,9674,4872,22884,44009,21143,1053,14709,13893,1506,9014,93961,3275.04356918787,FALSE,"Winter"
"Manhattan",2015,"Sulfur Dioxide (SO2)","ppb",1.19,78424,15537,21050,62552,9674,4872,22884,44009,21143,1053,14709,13893,1506,9014,93961,78958.8235294118,FALSE,"Winter"
"Manhattan",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.45,70546,14811,21895,60220,2411,4032,20667,41245,18451,962,15373,13478,1410,9474,85357,9032.48677248677,FALSE,"Winter"
"Manhattan",2016,"Nitrogen Dioxide (NO2)","ppb",27.51,70546,14811,21895,60220,2411,4032,20667,41245,18451,962,15373,13478,1410,9474,85357,3102.76263177027,FALSE,"Winter"
"Manhattan",2016,"Sulfur Dioxide (SO2)","ppb",0.38,70546,14811,21895,60220,2411,4032,20667,41245,18451,962,15373,13478,1410,9474,85357,224623.684210526,FALSE,"Winter"
"Manhattan",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.96,62890,13315,20164,54035,1114,3248,17629,38311,16062,955,12995,13010,1335,9244,76205,8505.02232142857,FALSE,"Winter"
"Manhattan",2017,"Nitrogen Dioxide (NO2)","ppb",29.74,62890,13315,20164,54035,1114,3248,17629,38311,16062,955,12995,13010,1335,9244,76205,2562.3739071957,FALSE,"Winter"
"Manhattan",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.6,50988,11594,20326,40761,617,2499,12095,32585,14551,852,7488,14386,1197,9427,62582,6518.95833333333,FALSE,"Winter"
"Manhattan",2018,"Nitrogen Dioxide (NO2)","ppb",28.62,50988,11594,20326,40761,617,2499,12095,32585,14551,852,7488,14386,1197,9427,62582,2186.65269042628,FALSE,"Winter"
"Manhattan",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.33,43926,9989,19054,33072,1065,2579,9646,28281,12511,898,5302,13040,938,9150,53915,5778.67095391211,FALSE,"Winter"
"Manhattan",2019,"Nitrogen Dioxide (NO2)","ppb",26.02,43926,9989,19054,33072,1065,2579,9646,28281,12511,898,5302,13040,938,9150,53915,2072.05995388163,FALSE,"Winter"
"Manhattan",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.13,27697,5558,14605,17832,123,1277,5916,18336,7279,447,2968,6694,339,6768,33255,3642.38773274918,FALSE,"Winter"
"Manhattan",2020,"Nitrogen Dioxide (NO2)","ppb",29.31,27697,5558,14605,17832,123,1277,5916,18336,7279,447,2968,6694,339,6768,33255,1134.5957011259,FALSE,"Winter"
"Queens",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.56,65242,10843,18220,49801,6483,7258,22852,34574,10952,449,13141,3141,2734,9777,76085,6057.72292993631,TRUE,"Winter"
"Queens",2009,"Nitrogen Dioxide (NO2)","ppb",27.86,65242,10843,18220,49801,6483,7258,22852,34574,10952,449,13141,3141,2734,9777,76085,2730.97631012204,FALSE,"Winter"
"Queens",2009,"Sulfur Dioxide (SO2)","ppb",3.99,65242,10843,18220,49801,6483,7258,22852,34574,10952,449,13141,3141,2734,9777,76085,19068.9223057644,FALSE,"Winter"
"Queens",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.38,64834,11607,18770,50098,6223,7746,23063,33974,11169,489,13654,3082,2465,10340,76441,8149.36034115139,FALSE,"Winter"
"Queens",2010,"Nitrogen Dioxide (NO2)","ppb",25.02,64834,11607,18770,50098,6223,7746,23063,33974,11169,489,13654,3082,2465,10340,76441,3055.19584332534,FALSE,"Winter"
"Queens",2010,"Sulfur Dioxide (SO2)","ppb",2.82,64834,11607,18770,50098,6223,7746,23063,33974,11169,489,13654,3082,2465,10340,76441,27106.7375886525,FALSE,"Winter"
"Queens",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.1,61836,11367,18242,48386,5344,7533,22478,31779,10954,459,13707,3189,2288,10352,73203,6049.8347107438,TRUE,"Winter"
"Queens",2011,"Nitrogen Dioxide (NO2)","ppb",28.32,61836,11367,18242,48386,5344,7533,22478,31779,10954,459,13707,3189,2288,10352,73203,2584.85169491525,FALSE,"Winter"
"Queens",2011,"Sulfur Dioxide (SO2)","ppb",3.42,61836,11367,18242,48386,5344,7533,22478,31779,10954,459,13707,3189,2288,10352,73203,21404.3859649123,FALSE,"Winter"
"Queens",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.8,59954,11068,18887,45455,5516,6595,21179,31671,11058,519,11748,3247,2309,10417,71022,8070.68181818182,FALSE,"Winter"
"Queens",2012,"Nitrogen Dioxide (NO2)","ppb",22.62,59954,11068,18887,45455,5516,6595,21179,31671,11058,519,11748,3247,2309,10417,71022,3139.78779840849,FALSE,"Winter"
"Queens",2012,"Sulfur Dioxide (SO2)","ppb",1.72,59954,11068,18887,45455,5516,6595,21179,31671,11058,519,11748,3247,2309,10417,71022,41291.8604651163,FALSE,"Winter"
"Queens",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.9,64416,11503,20540,48633,5419,6019,21718,35238,12240,704,11462,4245,2468,11266,75919,7668.58585858586,FALSE,"Winter"
"Queens",2013,"Nitrogen Dioxide (NO2)","ppb",22.84,64416,11503,20540,48633,5419,6019,21718,35238,12240,704,11462,4245,2468,11266,75919,3323.94921190893,FALSE,"Winter"
"Queens",2013,"Sulfur Dioxide (SO2)","ppb",1.01,64416,11503,20540,48633,5419,6019,21718,35238,12240,704,11462,4245,2468,11266,75919,75167.3267326733,FALSE,"Winter"
"Queens",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.23,63968,11938,19896,49558,5121,5058,21247,36273,12676,652,10760,7376,2490,11350,75906,6759.21638468388,TRUE,"Winter"
"Queens",2014,"Nitrogen Dioxide (NO2)","ppb",26.84,63968,11938,19896,49558,5121,5058,21247,36273,12676,652,10760,7376,2490,11350,75906,2828.09239940387,FALSE,"Winter"
"Queens",2014,"Sulfur Dioxide (SO2)","ppb",1.46,63968,11938,19896,49558,5121,5058,21247,36273,12676,652,10760,7376,2490,11350,75906,51990.4109589041,FALSE,"Winter"
"Queens",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.89,54688,11052,19621,41111,4024,4273,17742,31638,11471,616,8095,6778,1920,10872,65740,7394.82564679415,FALSE,"Winter"
"Queens",2015,"Nitrogen Dioxide (NO2)","ppb",23.93,54688,11052,19621,41111,4024,4273,17742,31638,11471,616,8095,6778,1920,10872,65740,2747.17927287923,FALSE,"Winter"
"Queens",2015,"Sulfur Dioxide (SO2)","ppb",0.56,54688,11052,19621,41111,4024,4273,17742,31638,11471,616,8095,6778,1920,10872,65740,117392.857142857,FALSE,"Winter"
"Queens",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.59,49843,10501,19324,37886,2265,3664,16429,29208,10405,638,7341,6180,1810,10618,60344,7950.46113306983,FALSE,"Winter"
"Queens",2016,"Nitrogen Dioxide (NO2)","ppb",22.45,49843,10501,19324,37886,2265,3664,16429,29208,10405,638,7341,6180,1810,10618,60344,2687.92873051225,FALSE,"Winter"
