"Borough","Year","Name","Measure.Info","avg_value","male","female","felony","misdemeanor","violation","<18","18-24","25-44","45-64","65+","drug_use","larceny","DUI","assault","total_crime","crime_per_value","above_NAAQS_standard","start_season"
"Manhattan",2013,"Nitrogen Dioxide (NO2)","ppb",31.61,44277,8928,10480,36669,5717,2724,13212,23939,12686,644,9269,4511,992,4501,53205,1683.16988294843,FALSE,"Winter"
"Manhattan",2013,"Sulfur Dioxide (SO2)","ppb",3.08,44277,8928,10480,36669,5717,2724,13212,23939,12686,644,9269,4511,992,4501,53205,17274.3506493507,FALSE,"Winter"
"Manhattan",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.83,44277,8928,10480,36669,5717,2724,13212,23939,12686,644,9269,4511,992,4501,53205,4146.92127825409,TRUE,"Winter"
"Manhattan",2014,"Nitrogen Dioxide (NO2)","ppb",32.41,40531,8279,9940,33161,5366,2477,11695,22476,11531,631,7653,6830,868,4407,48810,1506.01666152422,FALSE,"Winter"
"Manhattan",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",14.13,40531,8279,9940,33161,5366,2477,11695,22476,11531,631,7653,6830,868,4407,48810,3454.35244161359,TRUE,"Winter"
"Manhattan",2014,"Sulfur Dioxide (SO2)","ppb",2.9,40531,8279,9940,33161,5366,2477,11695,22476,11531,631,7653,6830,868,4407,48810,16831.0344827586,FALSE,"Winter"
"Manhattan",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",10.93,37539,7402,10511,29703,4389,2358,11089,20940,10049,505,7180,6691,707,4264,44941,4111.71088746569,TRUE,"Winter"
"Manhattan",2015,"Sulfur Dioxide (SO2)","ppb",1.19,37539,7402,10511,29703,4389,2358,11089,20940,10049,505,7180,6691,707,4264,44941,37765.5462184874,FALSE,"Winter"
"Manhattan",2015,"Nitrogen Dioxide (NO2)","ppb",28.69,37539,7402,10511,29703,4389,2358,11089,20940,10049,505,7180,6691,707,4264,44941,1566.43429766469,FALSE,"Winter"
"Manhattan",2016,"Sulfur Dioxide (SO2)","ppb",0.38,34962,7095,10508,29288,1925,1862,10179,20484,9097,435,7358,6471,646,4501,42057,110676.315789474,FALSE,"Winter"
"Manhattan",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.45,34962,7095,10508,29288,1925,1862,10179,20484,9097,435,7358,6471,646,4501,42057,4450.47619047619,FALSE,"Winter"
"Manhattan",2016,"Nitrogen Dioxide (NO2)","ppb",27.51,34962,7095,10508,29288,1925,1862,10179,20484,9097,435,7358,6471,646,4501,42057,1528.78953107961,FALSE,"Winter"
"Manhattan",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.96,30813,6574,9931,26407,620,1601,8560,18864,7896,466,6275,6547,673,4417,37387,4172.65625,FALSE,"Winter"
"Manhattan",2017,"Nitrogen Dioxide (NO2)","ppb",29.74,30813,6574,9931,26407,620,1601,8560,18864,7896,466,6275,6547,673,4417,37387,1257.12844653665,FALSE,"Winter"
"Manhattan",2018,"Nitrogen Dioxide (NO2)","ppb",28.62,25029,5641,9888,20031,303,1211,5944,16005,7075,435,3607,6973,573,4561,30670,1071.62823200559,FALSE,"Winter"
"Manhattan",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.6,25029,5641,9888,20031,303,1211,5944,16005,7075,435,3607,6973,573,4561,30670,3194.79166666667,FALSE,"Winter"
"Manhattan",2019,"Nitrogen Dioxide (NO2)","ppb",26.02,21065,4694,9250,15590,507,1241,4642,13474,5996,406,2496,6343,423,4307,25759,989.969254419677,FALSE,"Winter"
"Manhattan",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.33,21065,4694,9250,15590,507,1241,4642,13474,5996,406,2496,6343,423,4307,25759,2760.87888531618,FALSE,"Winter"
"Manhattan",2020,"Nitrogen Dioxide (NO2)","ppb",29.31,15977,3175,8165,10504,67,745,3161,10655,4319,272,1922,4074,226,3727,19152,653.428863868987,FALSE,"Winter"
"Manhattan",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.13,15977,3175,8165,10504,67,745,3161,10655,4319,272,1922,4074,226,3727,19152,2097.69989047097,FALSE,"Winter"
"Queens",2009,"Sulfur Dioxide (SO2)","ppb",3.99,30993,5200,8671,23714,2987,3536,10751,16496,5190,220,6184,1515,1330,4587,36193,9070.92731829574,FALSE,"Winter"
"Queens",2009,"Nitrogen Dioxide (NO2)","ppb",27.86,30993,5200,8671,23714,2987,3536,10751,16496,5190,220,6184,1515,1330,4587,36193,1299.10265613783,FALSE,"Winter"
"Queens",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.56,30993,5200,8671,23714,2987,3536,10751,16496,5190,220,6184,1515,1330,4587,36193,2881.60828025478,TRUE,"Winter"
"Queens",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.38,30857,5470,8821,23919,2875,3795,11009,15976,5310,237,6317,1444,1215,4862,36327,3872.8144989339,FALSE,"Winter"
"Queens",2010,"Nitrogen Dioxide (NO2)","ppb",25.02,30857,5470,8821,23919,2875,3795,11009,15976,5310,237,6317,1444,1215,4862,36327,1451.91846522782,FALSE,"Winter"
"Queens",2010,"Sulfur Dioxide (SO2)","ppb",2.82,30857,5470,8821,23919,2875,3795,11009,15976,5310,237,6317,1444,1215,4862,36327,12881.914893617,FALSE,"Winter"
"Queens",2011,"Nitrogen Dioxide (NO2)","ppb",28.32,28994,5377,8872,22456,2387,3421,10535,14983,5206,226,6219,1542,1123,4813,34371,1213.66525423729,FALSE,"Winter"
"Queens",2011,"Sulfur Dioxide (SO2)","ppb",3.42,28994,5377,8872,22456,2387,3421,10535,14983,5206,226,6219,1542,1123,4813,34371,10050,FALSE,"Winter"
"Queens",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",12.1,28994,5377,8872,22456,2387,3421,10535,14983,5206,226,6219,1542,1123,4813,34371,2840.57851239669,TRUE,"Winter"
"Queens",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.8,28285,5222,8903,21651,2377,3223,10044,14978,5011,251,5567,1601,1125,4910,33507,3807.61363636364,FALSE,"Winter"
"Queens",2012,"Nitrogen Dioxide (NO2)","ppb",22.62,28285,5222,8903,21651,2377,3223,10044,14978,5011,251,5567,1601,1125,4910,33507,1481.29973474801,FALSE,"Winter"
"Queens",2012,"Sulfur Dioxide (SO2)","ppb",1.72,28285,5222,8903,21651,2377,3223,10044,14978,5011,251,5567,1601,1125,4910,33507,19480.8139534884,FALSE,"Winter"
"Queens",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.9,30772,5676,9788,23579,2416,2921,10205,16994,5978,350,5436,2425,1250,5359,36448,3681.61616161616,FALSE,"Winter"
"Queens",2013,"Sulfur Dioxide (SO2)","ppb",1.01,30772,5676,9788,23579,2416,2921,10205,16994,5978,350,5436,2425,1250,5359,36448,36087.1287128713,FALSE,"Winter"
"Queens",2013,"Nitrogen Dioxide (NO2)","ppb",22.84,30772,5676,9788,23579,2416,2921,10205,16994,5978,350,5436,2425,1250,5359,36448,1595.79684763573,FALSE,"Winter"
"Queens",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.23,29886,5612,9642,23013,2203,2248,9721,17225,6001,303,4786,3620,1211,5213,35498,3160.99732858415,TRUE,"Winter"
"Queens",2014,"Nitrogen Dioxide (NO2)","ppb",26.84,29886,5612,9642,23013,2203,2248,9721,17225,6001,303,4786,3620,1211,5213,35498,1322.5782414307,FALSE,"Winter"
"Queens",2014,"Sulfur Dioxide (SO2)","ppb",1.46,29886,5612,9642,23013,2203,2248,9721,17225,6001,303,4786,3620,1211,5213,35498,24313.698630137,FALSE,"Winter"
"Queens",2015,"Nitrogen Dioxide (NO2)","ppb",23.93,25870,5293,9522,19400,1790,2012,8466,14956,5422,307,3816,3289,927,5139,31163,1302.25658169662,FALSE,"Winter"
"Queens",2015,"Sulfur Dioxide (SO2)","ppb",0.56,25870,5293,9522,19400,1790,2012,8466,14956,5422,307,3816,3289,927,5139,31163,55648.2142857143,FALSE,"Winter"
"Queens",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.89,25870,5293,9522,19400,1790,2012,8466,14956,5422,307,3816,3289,927,5139,31163,3505.39932508436,FALSE,"Winter"
"Queens",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.59,24012,4939,9377,18024,1131,1807,7774,14101,4942,327,3513,2977,918,5008,28951,3814.36100131752,FALSE,"Winter"
"Queens",2016,"Sulfur Dioxide (SO2)","ppb",0.25,24012,4939,9377,18024,1131,1807,7774,14101,4942,327,3513,2977,918,5008,28951,115804,FALSE,"Winter"
"Queens",2016,"Nitrogen Dioxide (NO2)","ppb",22.45,24012,4939,9377,18024,1131,1807,7774,14101,4942,327,3513,2977,918,5008,28951,1289.57683741648,FALSE,"Winter"
"Queens",2017,"Nitrogen Dioxide (NO2)","ppb",24.83,22478,4445,9094,16984,555,1536,6875,13600,4571,341,3507,2824,892,5148,26923,1084.29319371728,FALSE,"Winter"
"Queens",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.95,22478,4445,9094,16984,555,1536,6875,13600,4571,341,3507,2824,892,5148,26923,3386.54088050314,FALSE,"Winter"
"Queens",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.88,19849,4071,8746,14746,201,1091,5292,12862,4331,344,2306,3060,718,4967,23920,3035.53299492386,FALSE,"Winter"
"Queens",2018,"Nitrogen Dioxide (NO2)","ppb",23.47,19849,4071,8746,14746,201,1091,5292,12862,4331,344,2306,3060,718,4967,23920,1019.17341286749,FALSE,"Winter"
"Queens",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.14,16959,3626,7992,12307,144,956,4363,10834,4073,359,1371,2684,598,4853,20585,2883.05322128852,FALSE,"Winter"
"Queens",2019,"Nitrogen Dioxide (NO2)","ppb",20.42,16959,3626,7992,12307,144,956,4363,10834,4073,359,1371,2684,598,4853,20585,1008.08031341822,FALSE,"Winter"
"Queens",2020,"Nitrogen Dioxide (NO2)","ppb",22.86,13838,2818,7654,8803,64,634,3494,9137,3155,236,1144,2133,476,4386,16656,728.608923884514,FALSE,"Winter"
"Queens",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.55,13838,2818,7654,8803,64,634,3494,9137,3155,236,1144,2133,476,4386,16656,2206.09271523179,FALSE,"Winter"
"Staten Island",2009,"Sulfur Dioxide (SO2)","ppb",2.13,5581,1403,1982,4869,81,834,2164,3056,899,31,1817,366,219,868,6984,3278.87323943662,FALSE,"Winter"
"Staten Island",2009,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.82,5581,1403,1982,4869,81,834,2164,3056,899,31,1817,366,219,868,6984,590.862944162437,TRUE,"Winter"
"Staten Island",2009,"Nitrogen Dioxide (NO2)","ppb",21.63,5581,1403,1982,4869,81,834,2164,3056,899,31,1817,366,219,868,6984,322.884882108183,FALSE,"Winter"
"Staten Island",2010,"Sulfur Dioxide (SO2)","ppb",1.17,5399,1434,1826,4907,65,857,2098,2920,924,34,1879,298,204,899,6833,5840.17094017094,FALSE,"Winter"
"Staten Island",2010,"Nitrogen Dioxide (NO2)","ppb",19.14,5399,1434,1826,4907,65,857,2098,2920,924,34,1879,298,204,899,6833,357.001044932079,FALSE,"Winter"
"Staten Island",2010,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.07,5399,1434,1826,4907,65,857,2098,2920,924,34,1879,298,204,899,6833,753.362734288864,FALSE,"Winter"
"Staten Island",2011,"Nitrogen Dioxide (NO2)","ppb",23.08,5313,1309,1717,4852,33,829,1945,2930,877,41,1912,237,239,987,6622,286.915077989601,FALSE,"Winter"
"Staten Island",2011,"Sulfur Dioxide (SO2)","ppb",1.78,5313,1309,1717,4852,33,829,1945,2930,877,41,1912,237,239,987,6622,3720.22471910112,FALSE,"Winter"
"Staten Island",2011,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.68,5313,1309,1717,4852,33,829,1945,2930,877,41,1912,237,239,987,6622,566.952054794521,TRUE,"Winter"
"Staten Island",2012,"Nitrogen Dioxide (NO2)","ppb",17.93,4951,1226,1683,4448,12,643,1879,2824,797,34,1538,266,248,1012,6177,344.506413831567,FALSE,"Winter"
"Staten Island",2012,"Sulfur Dioxide (SO2)","ppb",0.81,4951,1226,1683,4448,12,643,1879,2824,797,34,1538,266,248,1012,6177,7625.92592592593,FALSE,"Winter"
"Staten Island",2012,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.42,4951,1226,1683,4448,12,643,1879,2824,797,34,1538,266,248,1012,6177,733.610451306413,FALSE,"Winter"
"Staten Island",2013,"Nitrogen Dioxide (NO2)","ppb",19.13,5063,1223,1875,4367,15,581,1737,3036,899,33,1496,624,273,933,6286,328.593831677993,FALSE,"Winter"
"Staten Island",2013,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",9.72,5063,1223,1875,4367,15,581,1737,3036,899,33,1496,624,273,933,6286,646.707818930041,FALSE,"Winter"
"Staten Island",2013,"Sulfur Dioxide (SO2)","ppb",0.43,5063,1223,1875,4367,15,581,1737,3036,899,33,1496,624,273,933,6286,14618.6046511628,FALSE,"Winter"
"Staten Island",2014,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",11.78,4785,1296,1830,4220,8,566,1561,2915,979,60,1460,882,243,956,6081,516.213921901528,TRUE,"Winter"
"Staten Island",2014,"Nitrogen Dioxide (NO2)","ppb",21.79,4785,1296,1830,4220,8,566,1561,2915,979,60,1460,882,243,956,6081,279.07296925195,FALSE,"Winter"
"Staten Island",2014,"Sulfur Dioxide (SO2)","ppb",0.83,4785,1296,1830,4220,8,566,1561,2915,979,60,1460,882,243,956,6081,7326.50602409639,FALSE,"Winter"
"Staten Island",2015,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",8.39,4240,1097,1693,3625,6,442,1368,2583,887,57,1015,797,258,953,5337,636.11442193087,FALSE,"Winter"
"Staten Island",2015,"Nitrogen Dioxide (NO2)","ppb",19.75,4240,1097,1693,3625,6,442,1368,2583,887,57,1015,797,258,953,5337,270.227848101266,FALSE,"Winter"
"Staten Island",2015,"Sulfur Dioxide (SO2)","ppb",0.27,4240,1097,1693,3625,6,442,1368,2583,887,57,1015,797,258,953,5337,19766.6666666667,FALSE,"Winter"
"Staten Island",2016,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.46,4757,1230,1873,4071,7,451,1545,2911,1015,65,1270,740,309,911,5987,802.54691689008,FALSE,"Winter"
"Staten Island",2016,"Sulfur Dioxide (SO2)","ppb",0.12,4757,1230,1873,4071,7,451,1545,2911,1015,65,1270,740,309,911,5987,49891.6666666667,FALSE,"Winter"
"Staten Island",2016,"Nitrogen Dioxide (NO2)","ppb",18.07,4757,1230,1873,4071,7,451,1545,2911,1015,65,1270,740,309,911,5987,331.322634200332,FALSE,"Winter"
"Staten Island",2017,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.07,4220,1125,1817,3488,6,345,1267,2720,957,56,1010,766,264,849,5345,756.011315417256,FALSE,"Winter"
"Staten Island",2017,"Nitrogen Dioxide (NO2)","ppb",18.72,4220,1125,1817,3488,6,345,1267,2720,957,56,1010,766,264,849,5345,285.523504273504,FALSE,"Winter"
"Staten Island",2018,"Nitrogen Dioxide (NO2)","ppb",18.92,3980,1059,1737,3246,7,288,1001,2623,1064,63,792,724,285,920,5039,266.331923890063,FALSE,"Winter"
"Staten Island",2018,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",7.79,3980,1059,1737,3246,7,288,1001,2623,1064,63,792,724,285,920,5039,646.854942233633,FALSE,"Winter"
"Staten Island",2019,"Nitrogen Dioxide (NO2)","ppb",16.15,3369,916,1688,2562,12,196,850,2295,879,65,399,605,255,849,4285,265.325077399381,FALSE,"Winter"
"Staten Island",2019,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",6.5,3369,916,1688,2562,12,196,850,2295,879,65,399,605,255,849,4285,659.230769230769,FALSE,"Winter"
"Staten Island",2020,"Fine Particulate Matter (PM2.5)","mcg per cubic meter",6.66,2854,694,1604,1923,2,133,722,1965,683,45,343,473,160,718,3548,532.732732732733,FALSE,"Winter"
"Staten Island",2020,"Nitrogen Dioxide (NO2)","ppb",17.87,2854,694,1604,1923,2,133,722,1965,683,45,343,473,160,718,3548,198.545047565753,FALSE,"Winter"
